"doc_id","text"
1395875670861905920,"peringatan cuaca wilayah kepulauan riau mei selengkapnya klik tautan "
1395872317549383680,"peringatan cuaca wilayah bengkulu mei selengkapnya klik tautan "
1395863541165428736,"peringatan cuaca wilayah sumatera selatan mei selengkapnya klik tautan "
1.395857425522e+18,"peringatan cuaca wilayah kepulauan riau mei selengkapnya klik tautan "
1395842571948019712,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1395818360705753088,"peringatan cuaca wilayah riau mei selengkapnya klik tautan "
1395818223111573504,"peringatan cuaca wilayah sumatera selatan mei selengkapnya klik tautan "
1395816981119463424,"peringatan cuaca wilayah jambi mei selengkapnya klik tautan "
1395812086119161856," magnitudo kedalaman km mei wib koordinat ls bt km baratlaut engganobengkulu berpotensi tsunami "
1395807560888901632,"peringatan cuaca wilayah bengkulu mei selengkapnya klik tautan "
1395803147927494656,"peringatan cuaca wilayah sulawesi tenggara mei selengkapnya klik tautan "
1395791730042019840,"peringatan cuaca wilayah sumatera selatan mei selengkapnya klik tautan "
1395779147612438528,"peringatan cuaca wilayah jambi mei selengkapnya klik tautan "
1395778280662310912,"peringatan cuaca wilayah riau mei selengkapnya klik tautan "
1395757297817636864,"peringatan cuaca wilayah sulawesi tenggara mei selengkapnya klik tautan "
